Date,&,J.BK,S
2018-06-15 00:00:00,,1.6115353107452393,
2018-06-18 00:00:00,,1.6115353107452393,
2018-06-19 00:00:00,,1.621127724647522,
2018-06-20 00:00:00,,1.6115353107452393,
2018-06-21 00:00:00,,1.6115353107452393,
2018-06-22 00:00:00,,1.621127724647522,
2018-06-25 00:00:00,,1.5827579498291016,
2018-06-26 00:00:00,,1.5827579498291016,
2018-06-27 00:00:00,,1.5827579498291016,
2018-06-28 00:00:00,,1.5731655359268188,
2018-06-29 00:00:00,,1.5731655359268188,
2018-07-02 00:00:00,,1.5731655359268188,
2018-07-03 00:00:00,,1.6115353107452393,
2018-07-04 00:00:00,,1.5923503637313843,
2018-07-05 00:00:00,,1.5923503637313843,
2018-07-06 00:00:00,,1.5827579498291016,
2018-07-09 00:00:00,,1.5731655359268188,
2018-07-10 00:00:00,,1.5731655359268188,
2018-07-11 00:00:00,,1.621127724647522,
2018-07-12 00:00:00,,1.6307202577590942,
2018-07-13 00:00:00,,1.6307202577590942,
2018-07-16 00:00:00,,1.621127724647522,
2018-07-17 00:00:00,,1.601942777633667,
2018-07-18 00:00:00,,1.601942777633667,
2018-07-19 00:00:00,,1.5923503637313843,
2018-07-20 00:00:00,,1.601942777633667,
2018-07-23 00:00:00,,1.5923503637313843,
2018-07-24 00:00:00,,1.5923503637313843,
2018-07-25 00:00:00,,1.5923503637313843,
2018-07-26 00:00:00,,1.5731655359268188,
2018-07-31 00:00:00,,1.5827579498291016,
2018-08-01 00:00:00,,1.6307202577590942,
2018-08-02 00:00:00,,1.6307202577590942,
2018-08-03 00:00:00,,1.640312671661377,
2018-08-06 00:00:00,,1.640312671661377,
2018-08-07 00:00:00,,1.659497618675232,
2018-08-08 00:00:00,,1.6978673934936523,
2018-08-09 00:00:00,,1.601942777633667,
2018-08-10 00:00:00,,1.5827579498291016,
2018-08-14 00:00:00,,1.5539805889129639,
2018-08-15 00:00:00,,1.5347956418991089,
2018-08-16 00:00:00,,1.5347956418991089,
2018-08-17 00:00:00,,1.5347956418991089,
2018-08-20 00:00:00,,1.5539805889129639,
2018-08-21 00:00:00,,1.5731655359268188,
2018-08-22 00:00:00,,1.5731655359268188,
2018-08-23 00:00:00,,1.5731655359268188,
2018-08-24 00:00:00,,1.5635730028152466,
2018-08-27 00:00:00,,1.5731655359268188,
2018-08-28 00:00:00,,1.5731655359268188,
2018-08-29 00:00:00,,1.5731655359268188,
2018-08-30 00:00:00,,1.5731655359268188,
2018-08-31 00:00:00,,1.5731655359268188,
2018-09-03 00:00:00,,1.5635730028152466,
2018-09-04 00:00:00,,1.5635730028152466,
2018-09-05 00:00:00,,1.5731655359268188,
2018-09-06 00:00:00,,1.5731655359268188,
2018-09-10 00:00:00,,1.5635730028152466,
2018-09-11 00:00:00,,1.5635730028152466,
2018-09-12 00:00:00,,1.5731655359268188,
2018-09-13 00:00:00,,1.5635730028152466,
2018-09-14 00:00:00,,1.5923503637313843,
2018-09-17 00:00:00,,1.5827579498291016,
2018-09-18 00:00:00,,1.5635730028152466,
2018-09-19 00:00:00,,1.5731655359268188,
2018-09-20 00:00:00,,1.5635730028152466,
2018-09-21 00:00:00,,1.5635730028152466,
2018-09-24 00:00:00,,1.5539805889129639,
2018-09-25 00:00:00,,1.5827579498291016,
2018-09-26 00:00:00,,1.601942777633667,
2018-09-27 00:00:00,,1.5827579498291016,
2018-09-28 00:00:00,,1.621127724647522,
2018-10-01 00:00:00,,1.5443881750106812,
2018-10-02 00:00:00,,1.601942777633667,
2018-10-03 00:00:00,,1.5827579498291016,
2018-10-04 00:00:00,,1.5731655359268188,
2018-10-05 00:00:00,,1.5635730028152466,
2018-10-08 00:00:00,,1.5539805889129639,
2018-10-09 00:00:00,,1.5347956418991089,
2018-10-10 00:00:00,,1.5635730028152466,
2018-10-11 00:00:00,,1.5443881750106812,
2018-10-12 00:00:00,,1.5539805889129639,
2018-10-16 00:00:00,,1.5539805889129639,
2018-10-17 00:00:00,,1.5539805889129639,
2018-10-18 00:00:00,,1.5539805889129639,
2018-10-19 00:00:00,,1.5443881750106812,
2018-10-22 00:00:00,,1.5347956418991089,
2018-10-24 00:00:00,,1.438871145248413,
2018-10-25 00:00:00,,1.4484635591506958,
2018-10-26 00:00:00,,1.458056092262268,
2018-10-29 00:00:00,,1.4964258670806885,
2018-10-30 00:00:00,,1.4964258670806885,
2018-10-31 00:00:00,,1.4484635591506958,
2018-11-01 00:00:00,,1.4484635591506958,
2018-11-02 00:00:00,,1.458056092262268,
2018-11-05 00:00:00,,1.4484635591506958,
2018-11-06 00:00:00,,1.438871145248413,
2018-11-07 00:00:00,,1.4196852445602417,
2018-11-08 00:00:00,,1.4292776584625244,
2018-11-09 00:00:00,,1.4484635591506958,
2018-11-12 00:00:00,,1.4196852445602417,
2018-11-13 00:00:00,,1.438871145248413,
2018-11-14 00:00:00,,1.4292776584625244,
2018-11-15 00:00:00,,1.4292776584625244,
2018-11-16 00:00:00,,1.438871145248413,
2018-11-19 00:00:00,,1.438871145248413,
2018-11-20 00:00:00,,1.438871145248413,
2018-11-21 00:00:00,,1.4292776584625244,
2018-11-22 00:00:00,,1.3429455757141113,
2018-11-23 00:00:00,,1.3333531618118286,
2018-11-26 00:00:00,,1.2949832677841187,
2018-11-27 00:00:00,,1.3141682147979736,
2018-11-28 00:00:00,,1.3525381088256836,
2018-11-29 00:00:00,,1.3429455757141113,
2018-11-30 00:00:00,,1.3429455757141113,
2018-12-03 00:00:00,,1.3429455757141113,
2018-12-04 00:00:00,,1.3429455757141113,
2018-12-06 00:00:00,,1.3525381088256836,
2018-12-07 00:00:00,,1.3429455757141113,
2018-12-11 00:00:00,,1.3429455757141113,
2018-12-12 00:00:00,,1.3429455757141113,
2018-12-13 00:00:00,,1.3429455757141113,
2018-12-14 00:00:00,,1.3333531618118286,
2018-12-17 00:00:00,,1.3333531618118286,
2018-12-18 00:00:00,,1.3333531618118286,
2018-12-19 00:00:00,,1.3333531618118286,
2018-12-20 00:00:00,,1.3429455757141113,
2018-12-21 00:00:00,,1.3429455757141113,
2018-12-24 00:00:00,,1.3429455757141113,
2018-12-25 00:00:00,,1.323760747909546,
2018-12-26 00:00:00,,1.3141682147979736,
2018-12-27 00:00:00,,1.3141682147979736,
2018-12-28 00:00:00,,1.3429455757141113,
2019-01-02 00:00:00,,1.3045756816864014,
2019-01-03 00:00:00,,1.3141682147979736,
2019-01-04 00:00:00,,1.323760747909546,
2019-01-07 00:00:00,,1.323760747909546,
2019-01-08 00:00:00,,1.3141682147979736,
2019-01-09 00:00:00,,1.323760747909546,
2019-01-10 00:00:00,,1.3333531618118286,
2019-01-11 00:00:00,,1.3429455757141113,
2019-01-14 00:00:00,,1.3333531618118286,
2019-01-15 00:00:00,,1.3429455757141113,
2019-01-16 00:00:00,,1.323760747909546,
2019-01-17 00:00:00,,1.3333531618118286,
2019-01-21 00:00:00,,1.3333531618118286,
2019-01-22 00:00:00,,1.3333531618118286,
2019-01-23 00:00:00,,1.3333531618118286,
2019-01-24 00:00:00,,1.3333531618118286,
2019-01-25 00:00:00,,1.3333531618118286,
2019-01-28 00:00:00,,1.3333531618118286,
2019-01-29 00:00:00,,1.3333531618118286,
2019-01-30 00:00:00,,1.3333531618118286,
2019-01-31 00:00:00,,1.3333531618118286,
2019-02-01 00:00:00,,1.323760747909546,
2019-02-04 00:00:00,,1.323760747909546,
2019-02-05 00:00:00,,1.3333531618118286,
2019-02-06 00:00:00,,1.3333531618118286,
2019-02-07 00:00:00,,1.3429455757141113,
2019-02-08 00:00:00,,1.3813153505325317,
2019-02-11 00:00:00,,1.390907883644104,
2019-02-12 00:00:00,,1.390907883644104,
2019-02-13 00:00:00,,1.4196852445602417,
2019-02-14 00:00:00,,1.410092830657959,
2019-02-15 00:00:00,,1.4005002975463867,
2019-02-18 00:00:00,,1.4292776584625244,
2019-02-20 00:00:00,,1.4292776584625244,
2019-02-21 00:00:00,,1.390907883644104,
2019-02-22 00:00:00,,1.438871145248413,
2019-02-25 00:00:00,,1.458056092262268,
2019-02-26 00:00:00,,1.4005002975463867,
2019-02-27 00:00:00,,1.3813153505325317,
2019-02-28 00:00:00,,1.3333531618118286,
2019-03-01 00:00:00,,1.3045756816864014,
2019-03-04 00:00:00,,1.3045756816864014,
2019-03-05 00:00:00,,1.2662060260772705,
2019-03-06 00:00:00,,1.2662060260772705,
2019-03-07 00:00:00,,1.2662060260772705,
2019-03-08 00:00:00,,1.2182435989379883,
2019-03-11 00:00:00,,1.2182435989379883,
2019-03-12 00:00:00,,1.2278361320495605,
2019-03-13 00:00:00,,1.2182435989379883,
2019-03-14 00:00:00,,1.2182435989379883,
2019-03-15 00:00:00,,1.2182435989379883,
2019-03-18 00:00:00,,1.2086511850357056,
2019-03-19 00:00:00,,1.2086511850357056,
2019-03-20 00:00:00,,1.2086511850357056,
2019-03-21 00:00:00,,1.2086511850357056,
2019-03-22 00:00:00,,1.1702814102172852,
2019-03-25 00:00:00,,1.1798739433288574,
2019-03-26 00:00:00,,1.1798739433288574,
2019-03-27 00:00:00,,1.1510964632034302,
2019-03-28 00:00:00,,1.1606889963150024,
2019-03-29 00:00:00,,1.1415040493011475,
2019-04-01 00:00:00,,1.1415040493011475,
2019-04-02 00:00:00,,1.1510964632034302,
2019-04-03 00:00:00,,1.1415040493011475,
2019-04-04 00:00:00,,1.1415040493011475,
2019-04-05 00:00:00,,1.1415040493011475,
2019-04-09 00:00:00,,1.1510964632034302,
2019-04-10 00:00:00,,1.1510964632034302,
2019-04-11 00:00:00,,1.1510964632034302,
2019-04-12 00:00:00,,1.1510964632034302,
2019-04-17 00:00:00,,1.1510964632034302,
2019-04-18 00:00:00,,1.1223191022872925,
2019-04-19 00:00:00,,1.103134274482727,
2019-04-22 00:00:00,,1.0551719665527344,
2019-04-23 00:00:00,,1.064764380455017,
2019-04-24 00:00:00,,1.0743569135665894,
2019-04-25 00:00:00,,1.064764380455017,
2019-04-26 00:00:00,,1.0551719665527344,
2019-04-29 00:00:00,,1.064764380455017,
2019-04-30 00:00:00,,1.0935418605804443,
2019-05-02 00:00:00,,1.0701220035552979,
2019-05-03 00:00:00,,1.0403963327407837,
2019-05-07 00:00:00,,1.0403963327407837,
2019-05-08 00:00:00,,1.0403963327407837,
2019-05-09 00:00:00,,1.050304889678955,
2019-05-10 00:00:00,,1.0403963327407837,
2019-05-13 00:00:00,,1.0403963327407837,
2019-05-14 00:00:00,,1.0403963327407837,
2019-05-15 00:00:00,,1.0403963327407837,
2019-05-16 00:00:00,,1.0304877758026123,
2019-05-17 00:00:00,,1.020579218864441,
2019-05-21 00:00:00,,0.9809451103210449,
2019-05-22 00:00:00,,1.0007622241973877,
2019-05-23 00:00:00,,0.9908536672592163,
2019-05-24 00:00:00,,0.9908536672592163,
2019-05-27 00:00:00,,1.0800305604934692,
2019-05-28 00:00:00,,1.0403963327407837,
2019-05-29 00:00:00,,1.050304889678955,
2019-05-30 00:00:00,,1.020579218864441,
2019-05-31 00:00:00,,1.0304877758026123,
2019-06-04 00:00:00,,1.020579218864441,
2019-06-05 00:00:00,,1.010670781135559,
2019-06-06 00:00:00,,1.010670781135559,
2019-06-07 00:00:00,,0.9908536672592163,
2019-06-10 00:00:00,,1.010670781135559,
2019-06-11 00:00:00,,1.0007622241973877,
2019-06-12 00:00:00,,1.0007622241973877,
2019-06-13 00:00:00,,0.9908536672592163,
2019-06-14 00:00:00,,0.9809451103210449,
2019-06-17 00:00:00,,0.9710366129875183,
2019-06-18 00:00:00,,0.9710366129875183,
2019-06-19 00:00:00,,0.9710366129875183,
2019-06-20 00:00:00,,0.9908536672592163,
2019-06-21 00:00:00,,0.9908536672592163,
2019-06-24 00:00:00,,0.9908536672592163,
2019-06-25 00:00:00,,0.9908536672592163,
2019-06-26 00:00:00,,1.0007622241973877,
2019-06-27 00:00:00,,1.0007622241973877,
2019-06-28 00:00:00,,0.9908536672592163,
2019-07-01 00:00:00,,0.9908536672592163,
2019-07-02 00:00:00,,1.0007622241973877,
2019-07-03 00:00:00,,1.0403963327407837,
2019-07-04 00:00:00,,1.0602134466171265,
2019-07-05 00:00:00,,1.0602134466171265,
2019-07-08 00:00:00,,1.0701220035552979,
2019-07-09 00:00:00,,1.0602134466171265,
2019-07-10 00:00:00,,1.0602134466171265,
2019-07-11 00:00:00,,1.0800305604934692,
2019-07-12 00:00:00,,1.0701220035552979,
2019-07-15 00:00:00,,1.0800305604934692,
2019-07-17 00:00:00,,1.050304889678955,
2019-07-18 00:00:00,,1.0403963327407837,
2019-07-19 00:00:00,,1.0403963327407837,
2019-07-22 00:00:00,,1.050304889678955,
2019-07-23 00:00:00,,1.050304889678955,
2019-07-24 00:00:00,,1.050304889678955,
2019-07-25 00:00:00,,1.0403963327407837,
2019-07-26 00:00:00,,1.0403963327407837,
2019-07-30 00:00:00,,1.020579218864441,
2019-07-31 00:00:00,,1.020579218864441,
2019-08-01 00:00:00,,1.020579218864441,
2019-08-02 00:00:00,,1.010670781135559,
2019-08-05 00:00:00,,1.010670781135559,
2019-08-06 00:00:00,,1.010670781135559,
2019-08-07 00:00:00,,1.0007622241973877,
2019-08-08 00:00:00,,1.0007622241973877,
2019-08-09 00:00:00,,0.9908536672592163,
2019-08-13 00:00:00,,0.9710366129875183,
2019-08-14 00:00:00,,0.9611280560493469,
2019-08-15 00:00:00,,0.9413110017776489,
2019-08-16 00:00:00,,0.9611280560493469,
2019-08-19 00:00:00,,0.9512194991111755,
2019-08-20 00:00:00,,0.9413110017776489,
2019-08-21 00:00:00,,0.9413110017776489,
2019-08-22 00:00:00,,0.9611280560493469,
2019-08-23 00:00:00,,0.9710366129875183,
2019-08-26 00:00:00,,0.9710366129875183,
2019-08-27 00:00:00,,0.9710366129875183,
2019-08-28 00:00:00,,0.9710366129875183,
2019-08-29 00:00:00,,0.9809451103210449,
2019-08-30 00:00:00,,0.9809451103210449,
2019-09-02 00:00:00,,0.9809451103210449,
2019-09-03 00:00:00,,0.9809451103210449,
2019-09-04 00:00:00,,0.9809451103210449,
2019-09-05 00:00:00,,0.9809451103210449,
2019-09-06 00:00:00,,0.9809451103210449,
2019-09-09 00:00:00,,0.9908536672592163,
2019-09-10 00:00:00,,0.9908536672592163,
2019-09-11 00:00:00,,0.9809451103210449,
2019-09-12 00:00:00,,0.9809451103210449,
2019-09-16 00:00:00,,0.9908536672592163,
2019-09-17 00:00:00,,0.9809451103210449,
2019-09-18 00:00:00,,0.9809451103210449,
2019-09-19 00:00:00,,0.9809451103210449,
2019-09-20 00:00:00,,0.9809451103210449,
2019-09-23 00:00:00,,0.9809451103210449,
2019-09-24 00:00:00,,0.9809451103210449,
2019-09-25 00:00:00,,0.9908536672592163,
2019-09-26 00:00:00,,0.9809451103210449,
2019-09-27 00:00:00,,0.9809451103210449,
2019-09-30 00:00:00,,0.9908536672592163,
2019-10-01 00:00:00,,0.9611280560493469,
2019-10-02 00:00:00,,0.9908536672592163,
2019-10-03 00:00:00,,0.9809451103210449,
2019-10-04 00:00:00,,0.9710366129875183,
2019-10-07 00:00:00,,0.9710366129875183,
2019-10-08 00:00:00,,0.9710366129875183,
2019-10-09 00:00:00,,0.9908536672592163,
2019-10-10 00:00:00,,0.9611280560493469,
2019-10-11 00:00:00,,0.9611280560493469,
2019-10-15 00:00:00,,1.0007622241973877,
2019-10-16 00:00:00,,0.9512194991111755,
2019-10-17 00:00:00,,0.9512194991111755,
2019-10-18 00:00:00,,0.9512194991111755,
2019-10-21 00:00:00,,0.9512194991111755,
2019-10-22 00:00:00,,0.9512194991111755,
2019-10-24 00:00:00,,0.9611280560493469,
2019-10-25 00:00:00,,0.9512194991111755,
2019-10-28 00:00:00,,0.9611280560493469,
2019-10-29 00:00:00,,0.9512194991111755,
2019-10-30 00:00:00,,0.9413110017776489,
2019-10-31 00:00:00,,0.9512194991111755,
2019-11-01 00:00:00,,0.9314024448394775,
2019-11-04 00:00:00,,0.9314024448394775,
2019-11-05 00:00:00,,0.9611280560493469,
2019-11-06 00:00:00,,0.9512194991111755,
2019-11-07 00:00:00,,0.9314024448394775,
2019-11-08 00:00:00,,0.9314024448394775,
2019-11-11 00:00:00,,0.9314024448394775,
2019-11-12 00:00:00,,0.9314024448394775,
2019-11-13 00:00:00,,0.9413110017776489,
2019-11-14 00:00:00,,0.9214938879013062,
2019-11-15 00:00:00,,0.9115853905677795,
2019-11-18 00:00:00,,0.8917682766914368,
2019-11-19 00:00:00,,0.9016768336296082,
2019-11-20 00:00:00,,0.8818597793579102,
2019-11-21 00:00:00,,0.832317054271698,
2019-11-22 00:00:00,,0.9016768336296082,
2019-11-25 00:00:00,,0.8917682766914368,
2019-11-26 00:00:00,,0.8917682766914368,
2019-11-27 00:00:00,,0.8917682766914368,
2019-11-28 00:00:00,,0.8917682766914368,
2019-11-29 00:00:00,,0.8917682766914368,
2019-12-02 00:00:00,,0.8620426654815674,
2019-12-03 00:00:00,,0.8917682766914368,
2019-12-04 00:00:00,,0.8620426654815674,
2019-12-06 00:00:00,,0.8620426654815674,
2019-12-09 00:00:00,,0.8620426654815674,
2019-12-11 00:00:00,,0.8620426654815674,
2019-12-12 00:00:00,,0.8719512224197388,
2019-12-13 00:00:00,,0.8620426654815674,
2019-12-16 00:00:00,,0.8422256112098694,
2019-12-17 00:00:00,,0.8620426654815674,
2019-12-18 00:00:00,,0.8521341681480408,
2019-12-19 00:00:00,,0.8521341681480408,
2019-12-20 00:00:00,,0.8422256112098694,
2019-12-23 00:00:00,,0.8422256112098694,
2019-12-24 00:00:00,,0.832317054271698,
2019-12-25 00:00:00,,0.8422256112098694,
2019-12-26 00:00:00,,0.8422256112098694,
2019-12-27 00:00:00,,0.8620426654815674,
2019-12-30 00:00:00,,0.8719512224197388,
2020-01-02 00:00:00,,0.8422256112098694,
2020-01-03 00:00:00,,0.8422256112098694,
2020-01-06 00:00:00,,0.8224085569381714,
2020-01-07 00:00:00,,0.8422256112098694,
2020-01-08 00:00:00,,0.8125,
2020-01-09 00:00:00,,0.8125,
2020-01-10 00:00:00,,0.8422256112098694,
2020-01-13 00:00:00,,0.8224085569381714,
2020-01-14 00:00:00,,0.8025914430618286,
2020-01-15 00:00:00,,0.8025914430618286,
2020-01-16 00:00:00,,0.832317054271698,
2020-01-17 00:00:00,,0.8224085569381714,
2020-01-20 00:00:00,,0.792682945728302,
2020-01-21 00:00:00,,0.792682945728302,
2020-01-22 00:00:00,,0.8224085569381714,
2020-01-23 00:00:00,,0.8224085569381714,
2020-01-24 00:00:00,,0.8224085569381714,
2020-01-27 00:00:00,,0.7629573345184326,
2020-01-28 00:00:00,,0.7629573345184326,
2020-01-29 00:00:00,,0.792682945728302,
2020-01-30 00:00:00,,0.8224085569381714,
2020-01-31 00:00:00,,0.8224085569381714,
2020-02-03 00:00:00,,0.8224085569381714,
2020-02-04 00:00:00,,0.792682945728302,
2020-02-05 00:00:00,,0.8224085569381714,
2020-02-06 00:00:00,,0.8224085569381714,
2020-02-07 00:00:00,,0.8224085569381714,
2020-02-11 00:00:00,,0.8025914430618286,
2020-02-12 00:00:00,,0.8224085569381714,
2020-02-13 00:00:00,,0.832317054271698,
2020-02-14 00:00:00,,0.8224085569381714,
2020-02-17 00:00:00,,0.8025914430618286,
2020-02-18 00:00:00,,0.8025914430618286,
2020-02-19 00:00:00,,0.7728658318519592,
2020-02-20 00:00:00,,0.7728658318519592,
2020-02-21 00:00:00,,0.8125,
2020-02-24 00:00:00,,0.8125,
2020-02-25 00:00:00,,0.8025914430618286,
2020-02-26 00:00:00,,0.7332317233085632,
2020-02-27 00:00:00,,0.7827743887901306,
2020-02-28 00:00:00,,0.7728658318519592,
2020-03-02 00:00:00,,0.7431402206420898,
2020-03-03 00:00:00,,0.792682945728302,
2020-03-04 00:00:00,,0.792682945728302,
2020-03-05 00:00:00,,0.7827743887901306,
2020-03-06 00:00:00,,0.792682945728302,
2020-03-09 00:00:00,,0.7827743887901306,
2020-03-10 00:00:00,,0.7431402206420898,
2020-03-11 00:00:00,,0.7431402206420898,
2020-03-12 00:00:00,,0.6638719439506531,
2020-03-13 00:00:00,,0.6539634466171265,
2020-03-16 00:00:00,,0.5449694991111755,
2020-03-17 00:00:00,,0.5449694991111755,
2020-03-18 00:00:00,,0.5945122241973877,
2020-03-19 00:00:00,,0.5152438879013062,
2020-03-20 00:00:00,,0.5053353905677795,
2020-03-23 00:00:00,,0.4359756112098694,
2020-03-24 00:00:00,,0.3765243887901306,
2020-03-25 00:00:00,,0.3864329159259796,
2020-03-26 00:00:00,,0.4260670840740204,
2020-03-27 00:00:00,,0.3864329159259796,
2020-03-30 00:00:00,,0.3864329159259796,
2020-03-31 00:00:00,,0.396341472864151,
2020-04-01 00:00:00,,0.396341472864151,
2020-04-02 00:00:00,,0.3765243887901306,
2020-04-03 00:00:00,,0.3765243887901306,
2020-04-07 00:00:00,,0.3567073345184326,
2020-04-08 00:00:00,,0.3666158616542816,
2020-04-09 00:00:00,,0.3666158616542816,
2020-04-10 00:00:00,,0.3864329159259796,
2020-04-13 00:00:00,,0.396341472864151,
2020-04-14 00:00:00,,0.396341472864151,
2020-04-15 00:00:00,,0.45579269528388977,
2020-04-16 00:00:00,,0.5152438879013062,
2020-04-17 00:00:00,,0.5846036672592163,
2020-04-20 00:00:00,,0.5053353905677795,
2020-04-21 00:00:00,,0.48551830649375916,
2020-04-22 00:00:00,,0.5548780560493469,
2020-04-23 00:00:00,,0.5647866129875183,
2020-04-24 00:00:00,,0.5846036672592163,
2020-04-27 00:00:00,,0.5945122241973877,
2020-04-28 00:00:00,,0.6539634466171265,
2020-04-29 00:00:00,,0.6341463327407837,
2020-04-30 00:00:00,,0.6341463327407837,
2020-05-05 00:00:00,,0.6242378354072571,
2020-05-07 00:00:00,,0.5945122241973877,
2020-05-08 00:00:00,,0.6044207215309143,
2020-05-11 00:00:00,,0.6242378354072571,
2020-05-12 00:00:00,,0.6836890578269958,
2020-05-13 00:00:00,,0.6737805008888245,
2020-05-14 00:00:00,,0.6341463327407837,
2020-05-15 00:00:00,,0.6440548896789551,
2020-05-18 00:00:00,,0.6440548896789551,
2020-05-19 00:00:00,,0.5945122241973877,
2020-05-20 00:00:00,,0.6044207215309143,
2020-05-21 00:00:00,,0.6638719439506531,
2020-05-22 00:00:00,,0.7134146690368652,
2020-05-25 00:00:00,,0.7431402206420898,
2020-05-26 00:00:00,,0.6935975551605225,
2020-05-27 00:00:00,,0.7035061120986938,
2020-05-28 00:00:00,,0.7035061120986938,
2020-05-29 00:00:00,,0.6935975551605225,
