Date,Adj Close
2019-01-22,3.15854811668396
2019-01-23,3.109954833984375
2019-01-24,3.093757390975952
2019-01-25,3.07755970954895
2019-01-28,3.0451645851135254
2019-01-29,3.07755970954895
2019-01-30,3.109954833984375
2019-01-31,3.142350912094116
2019-02-01,3.093757390975952
2019-02-04,3.15854811668396
2019-02-05,3.174746036529541
2019-02-06,3.223339080810547
2019-02-07,3.207141637802124
2019-02-08,3.207141637802124
2019-02-11,3.223339080810547
2019-02-12,3.223339080810547
2019-02-13,3.2395362854003906
2019-02-14,3.271932363510132
2019-02-15,3.3205246925354004
2019-02-18,3.3205246925354004
2019-02-20,3.3691179752349854
2019-02-21,3.4015138149261475
2019-02-22,3.3691179752349854
2019-02-25,3.4015138149261475
2019-02-26,3.450106143951416
2019-02-27,3.6930718421936035
2019-02-28,3.7254669666290283
2019-03-01,3.7254669666290283
2019-03-04,3.7254669666290283
2019-03-05,3.7416656017303467
2019-03-06,3.887444019317627
2019-03-07,3.9522345066070557
2019-03-08,3.936037302017212
2019-03-11,3.855048656463623
2019-03-12,3.937774658203125
2019-03-13,3.9874110221862793
2019-03-14,4.136317729949951
2019-03-15,4.037046909332275
2019-03-18,4.053591251373291
2019-03-19,4.136317729949951
2019-03-20,4.070137023925781
2019-03-21,3.8054122924804688
2019-03-22,3.772322654724121
2019-03-25,3.855048656463623
2019-03-26,3.689596176147461
2019-03-27,3.4745075702667236
2019-03-28,2.5148813724517822
2019-03-29,2.5976078510284424
2019-04-01,2.5810623168945312
2019-04-02,2.5148813724517822
2019-04-03,2.448700189590454
2019-04-04,2.49833607673645
2019-04-05,2.481790542602539
2019-04-09,2.382519245147705
2019-04-10,2.365973711013794
2019-04-11,2.332883358001709
2019-04-12,2.167430877685547
2019-04-17,2.2336113452911377
2019-04-18,2.250157117843628
2019-04-19,2.2170660495758057
2019-04-22,2.117794990539551
2019-04-23,2.117794990539551
2019-04-24,2.084704637527466
2019-04-25,1.9688869714736938
2019-04-26,1.8199800252914429
2019-04-29,1.9523422718048096
2019-04-30,1.9688869714736938
2019-05-02,1.9688869714736938
2019-05-03,1.8861608505249023
2019-05-07,1.8861608505249023
2019-05-08,1.8861608505249023
2019-05-09,1.8861608505249023
2019-05-10,1.8199800252914429
2019-05-13,1.786888837814331
2019-05-14,1.8365248441696167
2019-05-15,1.786888837814331
2019-05-16,1.8034344911575317
2019-05-17,1.7703441381454468
2019-05-21,1.7207082509994507
2019-05-22,1.7372537851333618
2019-05-23,1.7207082509994507
2019-05-24,1.7372537851333618
2019-05-27,1.70416259765625
2019-05-28,1.7372537851333618
2019-05-29,1.7207082509994507
2019-05-30,1.7207082509994507
2019-05-31,1.7207082509994507
2019-06-04,1.7207082509994507
2019-06-05,1.8530704975128174
2019-06-06,1.8696151971817017
2019-06-07,1.8530704975128174
2019-06-10,1.8696151971817017
2019-06-11,2.0516130924224854
2019-06-12,2.0185229778289795
2019-06-13,2.0516130924224854
2019-06-14,2.0350685119628906
2019-06-17,2.0350685119628906
2019-06-18,2.0516130924224854
2019-06-19,2.084704637527466
2019-06-20,2.0185229778289795
2019-06-21,1.9192510843276978
2019-06-24,1.9357967376708984
2019-06-25,1.9854326248168945
2019-06-26,1.9688869714736938
2019-06-27,1.9688869714736938
2019-06-28,1.9523422718048096
2019-07-01,1.9357967376708984
2019-07-02,1.9357967376708984
2019-07-03,2.0019772052764893
2019-07-04,1.9523422718048096
2019-07-05,1.9688869714736938
2019-07-08,1.9854326248168945
2019-07-09,2.0019772052764893
2019-07-10,2.0019772052764893
2019-07-11,1.9854326248168945
2019-07-12,2.0019772052764893
2019-07-15,2.0019772052764893
2019-07-17,1.9357967376708984
2019-07-18,1.9854326248168945
2019-07-19,2.0185229778289795
2019-07-22,2.2170660495758057
2019-07-23,2.167430877685547
2019-07-24,2.1343398094177246
2019-07-25,2.1343398094177246
2019-07-26,2.084704637527466
2019-07-30,2.0019772052764893
2019-07-31,2.0019772052764893
2019-08-01,1.9192510843276978
2019-08-02,1.8861608505249023
2019-08-05,1.9357967376708984
2019-08-06,1.9523422718048096
2019-08-07,1.9192510843276978
2019-08-08,1.9027061462402344
2019-08-09,1.9357967376708984
2019-08-13,1.9688869714736938
2019-08-14,1.9192510843276978
2019-08-15,1.8696151971817017
2019-08-16,1.9192510843276978
2019-08-19,1.9357967376708984
2019-08-20,1.9357967376708984
2019-08-21,1.9688869714736938
2019-08-22,1.9523422718048096
2019-08-23,1.9523422718048096
2019-08-26,1.9192510843276978
2019-08-27,1.9357967376708984
2019-08-28,1.9357967376708984
2019-08-29,1.9523422718048096
2019-08-30,1.9523422718048096
2019-09-02,1.9523422718048096
2019-09-03,1.9357967376708984
2019-09-04,1.9357967376708984
2019-09-05,1.9688869714736938
2019-09-06,1.9523422718048096
2019-09-09,1.9357967376708984
2019-09-10,1.9192510843276978
2019-09-11,1.9357967376708984
2019-09-12,1.9192510843276978
2019-09-13,1.9523422718048096
2019-09-16,1.9357967376708984
2019-09-17,1.9357967376708984
2019-09-18,1.9192510843276978
2019-09-19,1.8861608505249023
2019-09-20,1.8696151971817017
2019-09-23,1.8696151971817017
2019-09-24,1.8365248441696167
2019-09-25,1.8530704975128174
2019-09-26,1.8696151971817017
2019-09-27,1.8696151971817017
