Date,Adj Close
2020-11-05,3.4086313247680664
2020-11-06,3.389153480529785
2020-11-09,3.6423661708831787
2020-11-10,3.5644547939300537
2020-11-11,3.6228883266448975
2020-11-12,3.798189401626587
2020-11-13,3.9345345497131348
2020-11-16,4.655216693878174
2020-11-17,4.440959453582764
2020-11-18,4.830517768859863
2020-11-19,5.356420516967773
2020-11-20,5.356420516967773
2020-11-23,5.502505302429199
2020-11-24,5.30772590637207
2020-11-25,5.5998945236206055
2020-11-26,5.892063140869141
2020-11-27,5.843368053436279
2020-11-30,5.794672966003418
2020-12-01,5.69728422164917
2020-12-02,5.843368053436279
2020-12-03,5.843368053436279
2020-12-04,5.843368053436279
2020-12-08,5.69728422164917
2020-12-09,5.502505302429199
2020-12-14,5.5998945236206055
2020-12-15,5.453810214996338
2020-12-16,5.453810214996338
2020-12-17,5.794672966003418
2020-12-18,5.648589611053467
2020-12-21,5.356420516967773
2020-12-22,5.551199436187744
2020-12-23,5.648589611053467
2020-12-24,5.648589611053467
2020-12-25,5.5998945236206055
2020-12-28,5.405115604400635
2020-12-29,5.648589611053467
2020-12-30,5.69728422164917
2021-01-04,5.989452362060547
2021-01-05,5.989452362060547
2021-01-06,5.892063140869141
2021-01-07,5.989452362060547
2021-01-08,5.989452362060547
2021-01-11,6.135537147521973
2021-01-12,6.330315589904785
2021-01-13,6.281620502471924
2021-01-14,6.135537147521973
2021-01-15,6.232925891876221
2021-01-18,6.184230804443359
2021-01-19,6.232925891876221
2021-01-20,6.330315589904785
2021-01-21,6.281620502471924
2021-01-22,6.232925891876221
2021-01-25,6.330315589904785
2021-01-26,6.330315589904785
2021-01-27,6.281620502471924
2021-01-28,6.232925891876221
2021-01-29,6.03814697265625
2021-02-01,6.03814697265625
2021-02-02,6.086842060089111
2021-02-03,5.989452362060547
2021-02-04,6.03814697265625
2021-02-05,6.184230804443359
2021-02-08,6.281620502471924
2021-02-09,6.232925891876221
2021-02-10,6.232925891876221
2021-02-11,6.184230804443359
2021-02-15,6.03814697265625
2021-02-16,6.086842060089111
2021-02-17,6.03814697265625
2021-02-18,6.232925891876221
2021-02-19,6.184230804443359
2021-02-22,6.03814697265625
2021-02-23,6.184230804443359
2021-02-24,6.719873428344727
2021-02-25,6.671178340911865
2021-03-01,6.671178340911865
2021-03-02,6.086842060089111
2021-03-03,6.03814697265625
2021-03-04,6.184230804443359
2021-03-05,6.086842060089111
2021-03-08,5.843368053436279
2021-03-09,6.03814697265625
2021-03-10,6.086842060089111
2021-03-11,5.989452362060547
2021-03-12,6.03814697265625
2021-03-15,5.989452362060547
2021-03-16,6.184230804443359
2021-03-17,6.476399898529053
2021-03-18,6.3790106773376465
2021-03-19,6.232925891876221
2021-03-22,6.281620502471924
2021-03-23,6.3790106773376465
2021-03-24,6.281620502471924
2021-03-25,6.232925891876221
2021-03-26,6.232925891876221
2021-03-29,6.184230804443359
2021-03-30,6.184230804443359
2021-03-31,6.281620502471924
2021-04-01,6.184230804443359
2021-04-02,6.184230804443359
2021-04-05,6.184230804443359
2021-04-07,6.03814697265625
2021-04-08,6.03814697265625
2021-04-09,6.184230804443359
2021-04-12,5.989452362060547
2021-04-16,5.9407572746276855
2021-04-19,6.03814697265625
2021-04-20,6.232925891876221
2021-04-21,6.695718765258789
2021-04-22,6.548018932342529
2021-04-23,6.498785495758057
2021-04-26,6.794185161590576
2021-04-27,6.646485328674316
2021-04-28,6.941884994506836
2021-04-29,7.040351390838623
2021-04-30,7.040351390838623
2021-05-05,6.794185161590576
2021-05-06,6.941884994506836
2021-05-07,7.286517143249512
2021-05-10,7.753728866577148
2021-05-11,7.853135585784912
2021-05-12,8.151355743408203
2021-05-13,8.101652145385742
2021-05-14,8.151355743408203
2021-05-17,7.902838706970215
2021-05-18,7.952542304992676
2021-05-19,8.002245903015137
2021-05-20,8.101652145385742
2021-05-21,8.35016918182373
2021-05-24,8.35016918182373
2021-05-25,8.300466537475586
2021-05-27,8.300466537475586
2021-05-28,8.747797012329102
2021-05-31,9.7915678024292
2021-06-01,9.642457008361816
2021-06-02,9.741864204406738
2021-06-04,9.841270446777344
2021-06-07,9.890974044799805
2021-06-08,9.841270446777344
2021-06-09,10.33830451965332
2021-06-10,10.437711715698242
2021-06-11,10.437711715698242
2021-06-14,10.437711715698242
2021-06-15,10.238898277282715
2021-06-16,10.238898277282715
2021-06-17,9.940677642822266
2021-06-18,9.841270446777344
2021-06-21,9.841270446777344
2021-06-22,9.841270446777344
2021-06-23,9.692160606384277
2021-06-24,9.7915678024292
2021-06-25,9.642457008361816
2021-06-28,9.7915678024292
2021-06-29,10.040084838867188
2021-06-30,10.437711715698242
2021-07-01,10.238898277282715
2021-07-02,10.139491081237793
2021-07-05,9.940677642822266
2021-07-06,10.040084838867188
2021-07-07,10.040084838867188
2021-07-08,9.841270446777344
2021-07-09,10.139491081237793
2021-07-12,11.332372665405273
2021-07-13,11.03415298461914
2021-07-14,11.133559226989746
2021-07-15,11.232966423034668
2021-07-16,11.133559226989746
2021-07-19,11.03415298461914
2021-07-20,10.735932350158691
2021-07-21,10.537118911743164
2021-07-22,10.934745788574219
2021-07-23,10.934745788574219
2021-07-27,10.63652515411377
2021-07-29,11.232966423034668
2021-07-30,10.934745788574219
2021-08-02,11.730000495910645
2021-08-03,12.028220176696777
2021-08-04,12.425847053527832
2021-08-05,12.32643985748291
2021-08-06,12.227033615112305
2021-08-09,12.227033615112305
2021-08-10,12.227033615112305
2021-08-11,12.127626419067383
2021-08-13,11.431779861450195
2021-08-16,10.735932350158691
2021-08-17,11.332372665405273
2021-08-18,11.531187057495117
2021-08-19,11.82940673828125
2021-08-20,11.82940673828125
2021-08-23,11.82940673828125
2021-08-24,11.730000495910645
2021-08-25,11.899999618530273
2021-08-26,12.399999618530273
2021-08-27,12.300000190734863
2021-08-30,12.399999618530273
2021-08-31,12.0
2021-09-01,12.100000381469727
2021-09-02,11.899999618530273
2021-09-03,12.0
2021-09-06,12.0
2021-09-07,11.800000190734863
2021-09-08,11.5
2021-09-09,11.5
2021-09-10,11.600000381469727
2021-09-13,12.100000381469727
2021-09-14,12.199999809265137
2021-09-15,12.100000381469727
2021-09-16,12.0
2021-09-17,12.0
2021-09-20,11.699999809265137
2021-09-21,11.899999618530273
2021-09-22,11.899999618530273
2021-09-23,11.800000190734863
2021-09-27,11.699999809265137
2021-09-28,11.600000381469727
2021-09-29,11.699999809265137
2021-09-30,11.5
2021-10-01,11.5
2021-10-04,11.600000381469727
2021-10-05,11.399999618530273
2021-10-06,11.300000190734863
2021-10-07,11.600000381469727
2021-10-08,11.800000190734863
2021-10-11,11.800000190734863
2021-10-12,11.699999809265137
2021-10-14,11.600000381469727
2021-10-15,11.5
2021-10-18,11.199999809265137
2021-10-19,11.100000381469727
2021-10-20,11.199999809265137
2021-10-21,11.600000381469727
2021-10-25,11.300000190734863
2021-10-26,11.300000190734863
2021-10-27,11.300000190734863
2021-10-28,11.399999618530273
2021-10-29,11.5
2021-11-01,11.399999618530273
2021-11-02,11.399999618530273
2021-11-03,11.399999618530273
2021-11-04,11.600000381469727
2021-11-05,11.699999809265137
2021-11-08,11.899999618530273
2021-11-09,12.0
2021-11-10,12.0
2021-11-11,12.0
2021-11-12,11.800000190734863
2021-11-15,11.800000190734863
2021-11-16,11.600000381469727
2021-11-17,11.399999618530273
2021-11-18,11.399999618530273
2021-11-19,11.300000190734863
2021-11-22,11.600000381469727
2021-11-23,11.800000190734863
2021-11-24,12.100000381469727
2021-11-25,12.300000190734863
2021-11-26,11.899999618530273
2021-11-29,12.0
2021-11-30,11.699999809265137
2021-12-01,12.100000381469727
2021-12-02,12.199999809265137
2021-12-03,13.0
